from_web_code,from_web_name,from_stop_id,to_web_code,to_web_name,to_stop_id,peak_fare,low_fare,senior_fare,dist,time
93,Ronald Reagan Washington National Airport,9838,23,Judiciary Square,12874,2.55,2.05,1.25,4.4,20.0
93,Ronald Reagan Washington National Airport,9838,48,King St-Old Town,13995,2.25,1.85,1.1,3.53,7.0
93,Ronald Reagan Washington National Airport,9838,82,L'Enfant Plaza,5017,2.2,1.8,1.1,3.34,10.0
93,Ronald Reagan Washington National Airport,9838,67,Landover,2124,4.55,3.5,2.25,11.43,35.0
93,Ronald Reagan Washington National Airport,9838,109,Largo Town Center,4697,5.0,3.5,2.5,13.03,40.0
93,Ronald Reagan Washington National Airport,9838,36,McPherson Square,7812,2.6,2.05,1.3,4.6,17.0
93,Ronald Reagan Washington National Airport,9838,13,Medical Center,2640,4.75,3.5,2.35,12.13,39.0
93,Ronald Reagan Washington National Airport,9838,1,Metro Center,7588,2.5,2.0,1.25,4.3,18.0
93,Ronald Reagan Washington National Airport,9838,64,Minnesota Ave,25426,3.5,2.75,1.75,7.59,28.0
93,Ronald Reagan Washington National Airport,9838,110,Morgan Boulevard,4664,4.65,3.5,2.3,11.72,37.0
93,Ronald Reagan Washington National Airport,9838,70,Mt Vernon Sq 7th St-Convention Center,10344,2.65,2.05,1.3,4.77,16.0
93,Ronald Reagan Washington National Airport,9838,84,Navy Yard-Ballpark,5759,2.45,1.95,1.2,4.12,20.0
93,Ronald Reagan Washington National Airport,9838,87,Naylor Road,7686,3.5,2.75,1.75,7.63,30.0
93,Ronald Reagan Washington National Airport,9838,68,New Carrollton,2658,4.95,3.5,2.45,12.87,38.0
93,Ronald Reagan Washington National Airport,9838,108,NoMa-Gallaudet,4567,2.9,2.05,1.45,5.57,23.0
93,Ronald Reagan Washington National Airport,9838,43,Pentagon,12928,2.1,1.7,1.05,1.55,6.0
93,Ronald Reagan Washington National Airport,9838,44,Pentagon City,12930,2.1,1.7,1.05,1.15,5.0
93,Ronald Reagan Washington National Airport,9838,61,Potomac Ave,6553,2.7,2.05,1.35,4.97,21.0
93,Ronald Reagan Washington National Airport,9838,78,Prince George's Plaza,3034,4.5,3.5,2.25,11.16,39.0
93,Ronald Reagan Washington National Airport,9838,26,Rhode Island Ave-Brentwood,6671,3.2,2.05,1.6,6.62,25.0
93,Ronald Reagan Washington National Airport,9838,17,Rockville,7993,5.75,3.5,2.85,18.73,50.0
93,Ronald Reagan Washington National Airport,9838,41,Rosslyn,11332,2.3,1.85,1.15,3.71,11.0
93,Ronald Reagan Washington National Airport,9838,18,Shady Grove,9360,5.75,3.5,2.85,21.4,54.0
93,Ronald Reagan Washington National Airport,9838,72,Shaw-Howard U,308,2.8,2.05,1.4,5.24,17.0
93,Ronald Reagan Washington National Airport,9838,31,Silver Spring,20078,4.6,3.5,2.3,11.58,36.0
93,Ronald Reagan Washington National Airport,9838,54,Smithsonian,12906,2.3,1.85,1.15,3.63,15.0
93,Ronald Reagan Washington National Airport,9838,107,Southern Avenue,7681,3.2,2.05,1.6,6.61,27.0
93,Ronald Reagan Washington National Airport,9838,63,Stadium-Armory,5110,2.95,2.05,1.45,5.63,22.0
93,Ronald Reagan Washington National Airport,9838,88,Suitland,10142,3.9,2.75,1.95,8.96,32.0
93,Ronald Reagan Washington National Airport,9838,29,Takoma,6963,4.25,3.3,2.1,10.3,33.0
93,Ronald Reagan Washington National Airport,9838,10,Tenleytown-AU,5660,3.75,2.75,1.85,8.59,32.0
93,Ronald Reagan Washington National Airport,9838,16,Twinbrook,3969,5.75,3.5,2.85,16.82,47.0
93,Ronald Reagan Washington National Airport,9838,73,U Street/African-Amer Civil War Memorial/Cardozo,1418,2.9,2.05,1.45,5.57,19.0
93,Ronald Reagan Washington National Airport,9838,25,Union Station,12872,2.7,2.05,1.35,4.89,22.0
93,Ronald Reagan Washington National Airport,9838,94,Van Dorn Street,10352,3.25,2.05,1.6,6.72,12.0
93,Ronald Reagan Washington National Airport,9838,9,Van Ness-UDC,4941,3.55,2.75,1.75,7.74,30.0
93,Ronald Reagan Washington National Airport,9838,103,Vienna/Fairfax-GMU,11610,5.4,3.5,2.7,14.33,39.0
93,Ronald Reagan Washington National Airport,9838,98,Virginia Square-GMU,12922,2.75,2.05,1.35,5.01,22.0
93,Ronald Reagan Washington National Airport,9838,83,Waterfront,7376,2.3,1.85,1.15,3.57,18.0
93,Ronald Reagan Washington National Airport,9838,101,West Falls Church-VT/UVA,14118,4.15,2.75,2.05,9.91,31.0
93,Ronald Reagan Washington National Airport,9838,77,West Hyattsville,11886,4.2,3.25,2.1,10.04,36.0
93,Ronald Reagan Washington National Airport,9838,33,Wheaton,4271,5.5,3.5,2.75,14.72,43.0
93,Ronald Reagan Washington National Airport,9838,15,White Flint,22094,5.75,3.5,2.85,15.73,44.0
93,Ronald Reagan Washington National Airport,9838,7,Woodley Park-Zoo/Adams Morgan,4905,3.15,2.05,1.55,6.43,26.0
94,Van Dorn Street,10352,92,Addison Road-Seat Pleasant,13107,5.75,3.5,2.85,16.77,52.0
94,Van Dorn Street,10352,85,Anacostia,6751,4.55,3.5,2.25,11.4,40.0
94,Van Dorn Street,10352,81,Archives-Navy Memorial-Penn Quarter,7477,4.3,3.35,2.15,10.49,30.0
94,Van Dorn Street,10352,42,Arlington Cemetery,12926,3.85,2.75,1.9,8.81,21.0
94,Van Dorn Street,10352,99,Ballston-MU,12631,4.2,3.25,2.1,10.05,37.0
94,Van Dorn Street,10352,90,Benning Road,4613,5.45,3.5,2.7,14.55,46.0
94,Van Dorn Street,10352,12,Bethesda,4387,5.75,3.5,2.85,16.59,53.0
94,Van Dorn Street,10352,47,Braddock Road,13986,2.5,2.0,1.25,4.34,7.0
94,Van Dorn Street,10352,89,Branch Ave,21110,5.75,3.5,2.85,16.28,53.0
94,Van Dorn Street,10352,27,Brookland-CUA,4710,5.3,3.5,2.65,14.02,46.0
94,Van Dorn Street,10352,91,Capitol Heights,1305,5.75,3.5,2.85,15.89,49.0
94,Van Dorn Street,10352,59,Capitol South,12900,4.4,3.4,2.2,10.79,38.0
94,Van Dorn Street,10352,66,Cheverly,999,5.75,3.5,2.85,16.34,50.0
94,Van Dorn Street,10352,97,Clarendon,12648,4.1,2.75,2.05,9.79,33.0
94,Van Dorn Street,10352,8,Cleveland Park,4912,5.05,3.5,2.5,13.11,44.0
94,Van Dorn Street,10352,79,College Park-U of MD,11733,5.75,3.5,2.85,19.59,61.0
94,Van Dorn Street,10352,75,Columbia Heights,25552,4.95,3.5,2.45,12.77,45.0
94,Van Dorn Street,10352,86,Congress Heights,4655,4.7,3.5,2.35,11.98,43.0
94,Van Dorn Street,10352,96,Court House,12488,4.1,2.75,2.05,9.72,31.0
94,Van Dorn Street,10352,45,Crystal City,9720,3.3,2.05,1.65,6.97,15.0
94,Van Dorn Street,10352,65,Deanwood,5030,5.6,3.5,2.8,15.18,48.0
94,Van Dorn Street,10352,102,Dunn Loring-Merrifield,11602,5.45,3.5,2.7,14.57,48.0
94,Van Dorn Street,10352,6,Dupont Circle,4956,4.6,3.5,2.3,11.56,40.0
94,Van Dorn Street,10352,100,East Falls Church,12282,4.6,3.5,2.3,11.48,41.0
94,Van Dorn Street,10352,60,Eastern Market,6479,4.5,3.5,2.25,11.22,40.0
94,Van Dorn Street,10352,49,Eisenhower Avenue,9880,2.35,1.9,1.15,3.84,13.0
94,Van Dorn Street,10352,4,Farragut North,5635,4.5,3.5,2.25,11.17,38.0
94,Van Dorn Street,10352,38,Farragut West,7932,4.45,3.45,2.2,11.03,28.0
94,Van Dorn Street,10352,58,Federal Center SW,7333,4.25,3.3,2.1,10.29,36.0
94,Van Dorn Street,10352,53,Federal Triangle,7671,4.3,3.35,2.15,10.56,31.0
94,Van Dorn Street,10352,40,Foggy Bottom-GWU,8040,4.35,3.4,2.15,10.61,26.0
94,Van Dorn Street,10352,32,Forest Glen,21029,5.75,3.5,2.85,19.13,58.0
94,Van Dorn Street,10352,28,Fort Totten,5305,5.6,3.5,2.8,15.11,49.0
94,Van Dorn Street,10352,95,Franconia-Springfield,14816,2.2,1.75,1.1,3.31,6.0
94,Van Dorn Street,10352,11,Friendship Heights,4364,5.55,3.5,2.75,14.96,50.0
94,Van Dorn Street,10352,21,Gallery Pl-Chinatown,7474,4.4,3.4,2.2,10.79,32.0
94,Van Dorn Street,10352,76,Georgia Ave-Petworth,25553,5.15,3.5,2.55,13.5,48.0
94,Van Dorn Street,10352,34,Glenmont,16051,5.75,3.5,2.85,22.36,65.0
94,Van Dorn Street,10352,80,Greenbelt,11731,5.75,3.5,2.85,21.98,64.0
94,Van Dorn Street,10352,14,Grosvenor-Strathmore,3542,5.75,3.5,2.85,19.8,58.0
94,Van Dorn Street,10352,50,Huntington,10776,2.4,1.95,1.2,4.0,14.0
94,Van Dorn Street,10352,23,Judiciary Square,12874,4.45,3.45,2.2,11.03,38.0
94,Van Dorn Street,10352,48,King St-Old Town,13995,2.35,1.9,1.15,3.78,5.0
94,Van Dorn Street,10352,82,L'Enfant Plaza,5017,4.15,3.25,2.05,10.0,28.0
94,Van Dorn Street,10352,67,Landover,2124,5.75,3.5,2.85,18.51,53.0
94,Van Dorn Street,10352,109,Largo Town Center,4697,5.75,3.5,2.85,19.61,58.0
94,Van Dorn Street,10352,36,McPherson Square,7812,4.45,3.45,2.2,11.06,29.0
94,Van Dorn Street,10352,13,Medical Center,2640,5.75,3.5,2.85,17.62,55.0
94,Van Dorn Street,10352,1,Metro Center,7588,4.4,3.45,2.2,10.83,30.0
94,Van Dorn Street,10352,64,Minnesota Ave,25426,5.35,3.5,2.65,14.3,46.0
94,Van Dorn Street,10352,110,Morgan Boulevard,4664,5.75,3.5,2.85,18.29,55.0
94,Van Dorn Street,10352,70,Mt Vernon Sq 7th St-Convention Center,10344,4.55,3.5,2.25,11.31,34.0
94,Van Dorn Street,10352,84,Navy Yard-Ballpark,5759,4.4,3.45,2.2,10.84,38.0
94,Van Dorn Street,10352,87,Naylor Road,7686,5.3,3.5,2.65,14.02,48.0
94,Van Dorn Street,10352,68,New Carrollton,2658,5.75,3.5,2.85,19.59,56.0
94,Van Dorn Street,10352,108,NoMa-Gallaudet,4567,4.8,3.5,2.4,12.21,41.0
94,Van Dorn Street,10352,43,Pentagon,12928,3.55,2.75,1.75,7.86,18.0
94,Van Dorn Street,10352,44,Pentagon City,12930,3.4,2.7,1.7,7.27,17.0
94,Van Dorn Street,10352,61,Potomac Ave,6553,4.65,3.5,2.3,11.69,42.0
94,Van Dorn Street,10352,78,Prince George's Plaza,3034,5.75,3.5,2.85,17.78,58.0
94,Van Dorn Street,10352,26,Rhode Island Ave-Brentwood,6671,5.1,3.5,2.55,13.24,43.0
94,Van Dorn Street,10352,17,Rockville,7993,5.75,3.5,2.85,23.92,66.0
94,Van Dorn Street,10352,93,Ronald Reagan Washington National Airport,9838,3.25,2.05,1.6,6.72,12.0
94,Van Dorn Street,10352,41,Rosslyn,11332,4.05,2.75,2.0,9.53,23.0
94,Van Dorn Street,10352,18,Shady Grove,9360,5.75,3.5,2.85,26.52,70.0
94,Van Dorn Street,10352,72,Shaw-Howard U,308,4.65,3.5,2.3,11.74,41.0
94,Van Dorn Street,10352,31,Silver Spring,20078,5.75,3.5,2.85,17.7,55.0
94,Van Dorn Street,10352,54,Smithsonian,12906,4.3,3.35,2.15,10.41,33.0
94,Van Dorn Street,10352,107,Southern Avenue,7681,4.95,3.5,2.45,12.88,45.0
94,Van Dorn Street,10352,63,Stadium-Armory,5110,4.8,3.5,2.4,12.34,43.0
94,Van Dorn Street,10352,88,Suitland,10142,5.65,3.5,2.8,15.22,50.0
94,Van Dorn Street,10352,29,Takoma,6963,5.75,3.5,2.85,16.57,52.0
94,Van Dorn Street,10352,10,Tenleytown-AU,5660,5.35,3.5,2.65,14.26,48.0
94,Van Dorn Street,10352,16,Twinbrook,3969,5.75,3.5,2.85,22.16,63.0
94,Van Dorn Street,10352,73,U Street/African-Amer Civil War Memorial/Cardozo,1418,4.75,3.5,2.35,11.99,43.0
94,Van Dorn Street,10352,25,Union Station,12872,4.6,3.5,2.3,11.56,40.0
94,Van Dorn Street,10352,9,Van Ness-UDC,4941,5.2,3.5,2.6,13.65,46.0
94,Van Dorn Street,10352,103,Vienna/Fairfax-GMU,11610,5.75,3.5,2.85,16.59,52.0
94,Van Dorn Street,10352,98,Virginia Square-GMU,12922,4.15,2.75,2.05,9.86,35.0
94,Van Dorn Street,10352,83,Waterfront,7376,4.25,3.3,2.1,10.29,36.0
94,Van Dorn Street,10352,101,West Falls Church-VT/UVA,14118,5.1,3.5,2.55,13.29,44.0
94,Van Dorn Street,10352,77,West Hyattsville,11886,5.75,3.5,2.85,16.65,55.0
94,Van Dorn Street,10352,33,Wheaton,4271,5.75,3.5,2.85,20.63,62.0
94,Van Dorn Street,10352,15,White Flint,22094,5.75,3.5,2.85,21.12,60.0
94,Van Dorn Street,10352,7,Woodley Park-Zoo/Adams Morgan,4905,4.85,3.5,2.4,12.52,42.0
95,Franconia-Springfield,14816,92,Addison Road-Seat Pleasant,13107,5.75,3.5,2.85,19.95,56.0
95,Franconia-Springfield,14816,85,Anacostia,6751,5.5,3.5,2.75,14.68,46.0
95,Franconia-Springfield,14816,81,Archives-Navy Memorial-Penn Quarter,7477,5.25,3.5,2.6,13.83,35.0
95,Franconia-Springfield,14816,42,Arlington Cemetery,12926,4.75,3.5,2.35,12.13,26.0
95,Franconia-Springfield,14816,99,Ballston-MU,12631,5.1,3.5,2.55,13.26,40.0
95,Franconia-Springfield,14816,90,Benning Road,4613,5.75,3.5,2.85,17.84,50.0
95,Franconia-Springfield,14816,12,Bethesda,4387,5.75,3.5,2.85,19.8,57.0
95,Franconia-Springfield,14816,47,Braddock Road,13986,3.5,2.75,1.75,7.54,13.0
95,Franconia-Springfield,14816,89,Branch Ave,21110,5.75,3.5,2.85,19.31,59.0
95,Franconia-Springfield,14816,27,Brookland-CUA,4710,5.75,3.5,2.85,17.36,50.0
95,Franconia-Springfield,14816,91,Capitol Heights,1305,5.75,3.5,2.85,19.11,53.0
95,Franconia-Springfield,14816,59,Capitol South,12900,5.3,3.5,2.65,14.11,42.0
95,Franconia-Springfield,14816,66,Cheverly,999,5.75,3.5,2.85,19.67,55.0
95,Franconia-Springfield,14816,97,Clarendon,12648,5.0,3.5,2.5,13.02,37.0
95,Franconia-Springfield,14816,8,Cleveland Park,4912,5.75,3.5,2.85,16.39,48.0
95,Franconia-Springfield,14816,79,College Park-U of MD,11733,5.75,3.5,2.85,22.92,67.0
95,Franconia-Springfield,14816,75,Columbia Heights,25552,5.75,3.5,2.85,16.05,48.0
95,Franconia-Springfield,14816,86,Congress Heights,4655,5.6,3.5,2.8,15.18,49.0
95,Franconia-Springfield,14816,96,Court House,12488,5.05,3.5,2.5,13.08,35.0
95,Franconia-Springfield,14816,45,Crystal City,9720,4.25,3.3,2.1,10.31,20.0
95,Franconia-Springfield,14816,65,Deanwood,5030,5.75,3.5,2.85,18.47,53.0
95,Franconia-Springfield,14816,102,Dunn Loring-Merrifield,11602,5.75,3.5,2.85,16.78,51.0
95,Franconia-Springfield,14816,6,Dupont Circle,4956,5.55,3.5,2.75,14.88,44.0
95,Franconia-Springfield,14816,100,East Falls Church,12282,5.4,3.5,2.7,14.33,44.0
95,Franconia-Springfield,14816,60,Eastern Market,6479,5.45,3.5,2.7,14.56,44.0
95,Franconia-Springfield,14816,49,Eisenhower Avenue,9880,3.3,2.05,1.65,6.92,19.0
95,Franconia-Springfield,14816,4,Farragut North,5635,5.45,3.5,2.7,14.5,42.0
95,Franconia-Springfield,14816,38,Farragut West,7932,5.4,3.5,2.7,14.35,33.0
95,Franconia-Springfield,14816,58,Federal Center SW,7333,5.2,3.5,2.6,13.62,40.0
95,Franconia-Springfield,14816,53,Federal Triangle,7671,5.25,3.5,2.6,13.89,36.0
95,Franconia-Springfield,14816,40,Foggy Bottom-GWU,8040,5.25,3.5,2.6,13.92,31.0
95,Franconia-Springfield,14816,32,Forest Glen,21029,5.75,3.5,2.85,22.39,61.0
95,Franconia-Springfield,14816,28,Fort Totten,5305,5.75,3.5,2.85,18.44,53.0
95,Franconia-Springfield,14816,11,Friendship Heights,4364,5.75,3.5,2.85,18.16,54.0
95,Franconia-Springfield,14816,21,Gallery Pl-Chinatown,7474,5.35,3.5,2.65,14.14,36.0
95,Franconia-Springfield,14816,76,Georgia Ave-Petworth,25553,5.75,3.5,2.85,16.77,51.0
95,Franconia-Springfield,14816,34,Glenmont,16051,5.75,3.5,2.85,25.49,67.0
95,Franconia-Springfield,14816,80,Greenbelt,11731,5.75,3.5,2.85,25.41,70.0
95,Franconia-Springfield,14816,14,Grosvenor-Strathmore,3542,5.75,3.5,2.85,22.78,62.0
95,Franconia-Springfield,14816,50,Huntington,10776,3.3,2.05,1.65,6.98,20.0
95,Franconia-Springfield,14816,23,Judiciary Square,12874,5.4,3.5,2.7,14.36,43.0
95,Franconia-Springfield,14816,48,King St-Old Town,13995,3.3,2.05,1.65,6.9,11.0
95,Franconia-Springfield,14816,82,L'Enfant Plaza,5017,5.1,3.5,2.55,13.35,34.0
95,Franconia-Springfield,14816,67,Landover,2124,5.75,3.5,2.85,21.5,33.0
95,Franconia-Springfield,14816,109,Largo Town Center,4697,5.75,3.5,2.85,22.82,62.0
95,Franconia-Springfield,14816,36,McPherson Square,7812,5.4,3.5,2.7,14.39,34.0
95,Franconia-Springfield,14816,13,Medical Center,2640,5.75,3.5,2.85,20.75,59.0
95,Franconia-Springfield,14816,1,Metro Center,7588,5.35,3.5,2.65,14.16,35.0
95,Franconia-Springfield,14816,64,Minnesota Ave,25426,5.75,3.5,2.85,17.57,51.0
95,Franconia-Springfield,14816,110,Morgan Boulevard,4664,5.75,3.5,2.85,21.51,59.0
95,Franconia-Springfield,14816,70,Mt Vernon Sq 7th St-Convention Center,10344,5.45,3.5,2.7,14.63,38.0
95,Franconia-Springfield,14816,84,Navy Yard-Ballpark,5759,5.35,3.5,2.65,14.2,44.0
95,Franconia-Springfield,14816,87,Naylor Road,7686,5.75,3.5,2.85,17.21,54.0
95,Franconia-Springfield,14816,68,New Carrollton,2658,5.75,3.5,2.85,22.89,61.0
95,Franconia-Springfield,14816,108,NoMa-Gallaudet,4567,5.7,3.5,2.85,15.52,46.0
95,Franconia-Springfield,14816,43,Pentagon,12928,4.5,3.5,2.25,11.22,23.0
95,Franconia-Springfield,14816,44,Pentagon City,12930,4.35,3.4,2.15,10.6,22.0
95,Franconia-Springfield,14816,61,Potomac Ave,6553,5.55,3.5,2.75,14.99,46.0
95,Franconia-Springfield,14816,78,Prince George's Plaza,3034,5.75,3.5,2.85,21.15,64.0
95,Franconia-Springfield,14816,26,Rhode Island Ave-Brentwood,6671,5.75,3.5,2.85,16.57,48.0
95,Franconia-Springfield,14816,17,Rockville,7993,5.75,3.5,2.85,26.84,70.0
95,Franconia-Springfield,14816,93,Ronald Reagan Washington National Airport,9838,4.2,3.25,2.1,10.05,18.0
95,Franconia-Springfield,14816,41,Rosslyn,11332,4.95,3.5,2.45,12.81,28.0
95,Franconia-Springfield,14816,18,Shady Grove,9360,5.75,3.5,2.85,29.46,74.0
95,Franconia-Springfield,14816,72,Shaw-Howard U,308,5.6,3.5,2.8,15.07,44.0
95,Franconia-Springfield,14816,31,Silver Spring,20078,5.75,3.5,2.85,20.99,58.0
95,Franconia-Springfield,14816,54,Smithsonian,12906,5.15,3.5,2.55,13.57,38.0
95,Franconia-Springfield,14816,107,Southern Avenue,7681,5.75,3.5,2.85,16.04,51.0
95,Franconia-Springfield,14816,63,Stadium-Armory,5110,5.75,3.5,2.85,15.63,47.0
95,Franconia-Springfield,14816,88,Suitland,10142,5.75,3.5,2.85,18.35,56.0
95,Franconia-Springfield,14816,29,Takoma,6963,5.75,3.5,2.85,19.84,55.0
95,Franconia-Springfield,14816,10,Tenleytown-AU,5660,5.75,3.5,2.85,17.43,52.0
95,Franconia-Springfield,14816,16,Twinbrook,3969,5.75,3.5,2.85,25.17,67.0
95,Franconia-Springfield,14816,73,U Street/African-Amer Civil War Memorial/Cardozo,1418,5.65,3.5,2.8,15.3,46.0
95,Franconia-Springfield,14816,25,Union Station,12872,5.6,3.5,2.8,15.05,45.0
95,Franconia-Springfield,14816,94,Van Dorn Street,10352,2.2,1.75,1.1,3.31,6.0
95,Franconia-Springfield,14816,9,Van Ness-UDC,4941,5.75,3.5,2.85,16.89,50.0
95,Franconia-Springfield,14816,103,Vienna/Fairfax-GMU,11610,5.75,3.5,2.85,18.41,55.0
95,Franconia-Springfield,14816,98,Virginia Square-GMU,12922,5.05,3.5,2.5,13.09,38.0
95,Franconia-Springfield,14816,83,Waterfront,7376,5.2,3.5,2.6,13.63,42.0
95,Franconia-Springfield,14816,101,West Falls Church-VT/UVA,14118,5.75,3.5,2.85,15.91,47.0
95,Franconia-Springfield,14816,77,West Hyattsville,11886,5.75,3.5,2.85,20.01,61.0
95,Franconia-Springfield,14816,33,Wheaton,4271,5.75,3.5,2.85,23.91,64.0
95,Franconia-Springfield,14816,15,White Flint,22094,5.75,3.5,2.85,24.2,65.0
95,Franconia-Springfield,14816,7,Woodley Park-Zoo/Adams Morgan,4905,5.75,3.5,2.85,15.82,46.0
96,Court House,12488,92,Addison Road-Seat Pleasant,13107,4.6,3.5,2.3,11.57,38.0
96,Court House,12488,85,Anacostia,6751,3.15,2.05,1.55,6.43,26.0
96,Court House,12488,81,Archives-Navy Memorial-Penn Quarter,7477,2.4,1.95,1.2,3.98,22.0
96,Court House,12488,42,Arlington Cemetery,12926,2.1,1.7,1.05,1.69,10.0
96,Court House,12488,99,Ballston-MU,12631,2.1,1.7,1.05,1.53,6.0
96,Court House,12488,90,Benning Road,4613,3.95,2.75,1.95,9.14,32.0
96,Court House,12488,12,Bethesda,4387,3.85,2.75,1.9,8.83,31.0
96,Court House,12488,47,Braddock Road,13986,3.3,2.05,1.65,6.92,29.0
96,Court House,12488,89,Branch Ave,21110,4.75,3.5,2.35,12.08,39.0
96,Court House,12488,27,Brookland-CUA,4710,3.25,2.05,1.6,6.77,23.0
96,Court House,12488,91,Capitol Heights,1305,4.35,3.4,2.15,10.6,35.0
96,Court House,12488,59,Capitol South,12900,2.8,2.05,1.4,5.16,18.0
96,Court House,12488,66,Cheverly,999,4.35,3.4,2.15,10.62,30.0
96,Court House,12488,97,Clarendon,12648,2.1,1.7,1.05,0.51,2.0
96,Court House,12488,8,Cleveland Park,4912,2.8,2.05,1.4,5.23,22.0
96,Court House,12488,79,College Park-U of MD,11733,4.8,3.5,2.4,12.21,38.0
96,Court House,12488,75,Columbia Heights,25552,2.75,2.05,1.35,5.04,28.0
96,Court House,12488,86,Congress Heights,4655,3.45,2.75,1.7,7.51,29.0
96,Court House,12488,45,Crystal City,9720,2.35,1.9,1.15,3.84,16.0
96,Court House,12488,65,Deanwood,5030,4.05,2.75,2.0,9.5,28.0
96,Court House,12488,102,Dunn Loring-Merrifield,11602,3.6,2.75,1.8,8.04,17.0
96,Court House,12488,6,Dupont Circle,4956,2.4,1.9,1.2,3.9,18.0
96,Court House,12488,100,East Falls Church,12282,2.4,1.9,1.2,3.9,10.0
96,Court House,12488,60,Eastern Market,6479,2.95,2.05,1.45,5.66,20.0
96,Court House,12488,49,Eisenhower Avenue,9880,3.6,2.75,1.8,7.95,33.0
96,Court House,12488,4,Farragut North,5635,2.3,1.85,1.15,3.65,16.0
96,Court House,12488,38,Farragut West,7932,2.1,1.7,1.05,2.8,7.0
96,Court House,12488,58,Federal Center SW,7333,2.6,2.05,1.3,4.58,16.0
96,Court House,12488,53,Federal Triangle,7671,2.3,1.85,1.15,3.65,10.0
96,Court House,12488,40,Foggy Bottom-GWU,8040,2.1,1.7,1.05,2.28,5.0
96,Court House,12488,32,Forest Glen,21029,4.6,3.5,2.3,11.51,35.0
96,Court House,12488,28,Fort Totten,5305,3.5,2.75,1.75,7.67,26.0
96,Court House,12488,95,Franconia-Springfield,14816,5.05,3.5,2.5,13.08,35.0
96,Court House,12488,11,Friendship Heights,4364,3.35,2.65,1.65,7.14,28.0
96,Court House,12488,21,Gallery Pl-Chinatown,7474,2.35,1.9,1.15,3.8,15.0
96,Court House,12488,76,Georgia Ave-Petworth,25553,3.0,2.05,1.5,5.79,31.0
96,Court House,12488,34,Glenmont,16051,5.5,3.5,2.75,14.67,42.0
96,Court House,12488,80,Greenbelt,11731,5.45,3.5,2.7,14.5,41.0
96,Court House,12488,14,Grosvenor-Strathmore,3542,4.75,3.5,2.35,12.1,36.0
96,Court House,12488,50,Huntington,10776,3.75,2.75,1.85,8.43,34.0
96,Court House,12488,23,Judiciary Square,12874,2.45,1.95,1.2,4.14,16.0
96,Court House,12488,48,King St-Old Town,13995,3.45,2.7,1.7,7.43,31.0
96,Court House,12488,82,L'Enfant Plaza,5017,2.5,2.0,1.25,4.26,14.0
96,Court House,12488,67,Landover,2124,4.8,3.5,2.4,12.34,33.0
96,Court House,12488,109,Largo Town Center,4697,5.35,3.5,2.65,14.27,44.0
96,Court House,12488,36,McPherson Square,7812,2.15,1.75,1.05,3.17,8.0
96,Court House,12488,13,Medical Center,2640,4.15,2.75,2.05,9.88,33.0
96,Court House,12488,1,Metro Center,7588,2.25,1.8,1.1,3.52,9.0
96,Court House,12488,64,Minnesota Ave,25426,3.8,2.75,1.9,8.71,26.0
96,Court House,12488,110,Morgan Boulevard,4664,5.0,3.5,2.5,12.98,41.0
96,Court House,12488,70,Mt Vernon Sq 7th St-Convention Center,10344,2.45,1.95,1.2,4.04,23.0
96,Court House,12488,84,Navy Yard-Ballpark,5759,2.85,2.05,1.4,5.45,24.0
96,Court House,12488,87,Naylor Road,7686,4.0,2.75,2.0,9.35,34.0
96,Court House,12488,68,New Carrollton,2658,5.2,3.5,2.6,13.71,36.0
96,Court House,12488,108,NoMa-Gallaudet,4567,2.75,2.05,1.35,5.13,19.0
96,Court House,12488,43,Pentagon,12928,2.1,1.7,1.05,2.82,13.0
96,Court House,12488,44,Pentagon City,12930,2.15,1.75,1.05,3.21,14.0
96,Court House,12488,61,Potomac Ave,6553,3.1,2.05,1.55,6.27,22.0
96,Court House,12488,78,Prince George's Plaza,3034,4.25,3.3,2.1,10.35,35.0
96,Court House,12488,26,Rhode Island Ave-Brentwood,6671,3.1,2.05,1.55,6.11,21.0
96,Court House,12488,17,Rockville,7993,5.75,3.5,2.85,16.4,44.0
96,Court House,12488,93,Ronald Reagan Washington National Airport,9838,2.5,2.0,1.25,4.34,18.0
96,Court House,12488,41,Rosslyn,11332,2.1,1.7,1.05,1.03,2.0
96,Court House,12488,18,Shady Grove,9360,5.75,3.5,2.85,19.05,48.0
96,Court House,12488,72,Shaw-Howard U,308,2.55,2.0,1.25,4.36,24.0
96,Court House,12488,31,Silver Spring,20078,4.2,3.25,2.1,10.08,32.0
96,Court House,12488,54,Smithsonian,12906,2.35,1.9,1.15,3.82,12.0
96,Court House,12488,107,Southern Avenue,7681,3.75,2.75,1.85,8.49,31.0
96,Court House,12488,63,Stadium-Armory,5110,3.3,2.05,1.65,6.84,23.0
96,Court House,12488,88,Suitland,10142,4.35,3.4,2.15,10.71,36.0
96,Court House,12488,29,Takoma,6963,3.9,2.75,1.95,8.99,29.0
